reviewId,content,score,gender,location,date
9fe96bb4-87eb-47df-9c34-827fa91f13bf,Hello tiktok! I just cannot put “ pronouns “ under my name. Can you please guide me? 😭🙏,5,male,"Casablanca, Morocco",2024-04-08
aefb7373-0145-462b-8b92-26001c28beed,I enjoy,5,male,"Kampala, Uganda",2024-05-11
a25739ae-7e9f-4c35-a15c-83fc4e92c601,good,5,male,"Toronto, Canada",2025-03-06
f64e66a3-b17f-450f-a4d9-7af68f7d16e0,Avria,5,male,"New York, United States",2024-08-28
b72fa4af-f804-4e1b-a305-4ec9c9e17c9d,Zaideee,5,male,"Chicago, United States",2024-09-05
e645c6ef-2416-4fca-a349-dc4c1835c0e4,this app has all of u wanted to watch,5,female,"Queenstown, New Zealand",2025-10-25
254c232b-e0e2-4564-999a-2e55d56b57eb,Maganda,5,male,"Abuja, Nigeria",2024-03-10
87b3c17b-fc6e-473a-98e6-4bcb19fa7f8f,Yes I Like I love tiktok,5,male,"Calgary, Canada",2024-12-13
338eb730-729e-43f6-b966-463284b3e44e,This is so cool u can be famous,5,male,"Karachi, Pakistan",2023-08-24
2e2c86b6-2420-4b3a-8fda-be3abcecfc38,I love this and so fun pls try this,5,female,"Brasília, Brazil",2025-05-15
9ad29c8e-9892-4259-85b4-054b4ec18723,Me as a big brain 🧠 for unlocking the tiktok app lol,5,male,"Dar es Salaam, Tanzania",2024-03-27
f6938eab-ba0e-4b85-824b-8344965c690f,Amazing app ever.🥰🥰,5,male,"Montevideo, Uruguay",2025-03-21
8bb1a27a-0752-48f3-8923-dd4a5e061c97,Entertaining,5,male,"Seattle, United States",2024-11-20
0bdcf486-1e56-4967-9272-601192d874d0,Well,5,female,"Port Moresby, Papua New Guinea",2025-09-29
3f5fa6c8-18b4-4810-ad24-e9e86e59c55e,Excellent,5,male,"Brussels, Belgium",2023-07-10
45a33180-5cd0-474f-9db1-ede27deaf2d7,Tak tahu nk kata apa tapi blh main 24 jam,5,male,"Prague, Czech Republic",2023-06-22
2ab77984-b180-4b1e-bcaa-226cfc48367f,Its good but please let me join live,5,female,"Port Moresby, Papua New Guinea",2025-11-03
1d8b296a-d0f6-4b0e-b163-85c177a12a71,Good!!,5,male,"San Francisco, United States",2024-08-18
e74449e6-e7f0-43e1-be76-5516f183d0c7,Good,5,female,"Lima, Peru",2025-06-04
094b5cbd-e824-452c-b96f-a9cc7e109c19,Relax 🙂,5,male,"Ottawa, Canada",2024-07-14
97823d62-a368-4973-937e-216e1c912daa,It's good for me,5,male,"Oslo, Norway",2023-05-13
12a70ab9-03f5-4d02-ab2a-b8b0e51eee15,It's beautiful it's has so many twerk hahahhahah,5,female,"Montevideo, Uruguay",2025-05-06
2fa793c6-2134-460c-8dc3-756fb374f7bc,Nice apps I like it so March,5,male,"Cape Town, South Africa",2024-03-15
9c90eeb5-5a54-4b5f-9412-19174ad6aaf4,Good 👍😊,5,male,"Toronto, Canada",2024-07-27
94419b17-c0b0-436b-943a-620cf393577f,Very good,5,male,"Austin, United States",2024-12-18
ed9b5992-4074-4ee8-bf9e-c79f6dc56a29,i love using tiktok app😍🤩,5,male,"Jacksonville, United States",2024-12-29
93e89d1a-3128-46a0-92ce-33a2af1657a8,Good,5,female,"Buenos Aires, Argentina",2025-05-11
59e905af-37d1-44ed-8ea8-250372c05c94,Very cool,5,male,"Denver, United States",2024-11-18
4f7d65cc-d848-4a55-a13e-87c4759a3bc1,Gosh,5,male,"Lahore, Pakistan",2023-10-25
23300b11-c14f-4995-9576-b516a8d21920,Nice app,5,female,"Bogotá, Colombia",2025-04-06
4437ad1d-9bb1-4c1c-bd43-2282e50a854c,តិកតុរកបានលុយ,5,male,"Dublin, Ireland",2023-07-20
254cef72-3c8d-4579-9d80-76901e83ff44,The best sosial platform..i like it too much.,5,female,"Sydney, Australia",2025-08-20
65523146-8437-435c-9e7a-b3854aadfd35,It's fun scrolling for random videos,5,female,"Hobart, Australia",2025-12-10
db5c3a3c-7387-4c75-9bb0-c6b2946a3d2f,I'm so happy in these app in tiktok,5,female,"Brasília, Brazil",2025-06-13
7a150d6c-9775-4dad-a478-99a78a34093c,Ok,5,male,"Tijuana, Mexico",2024-06-12
8231d0af-7dfe-4f1b-bdc5-220c75dc874a,thank you,5,male,"Addis Ababa, Ethiopia",2024-04-16
e3e8e2a5-c7bd-439e-b9b1-32c8de818d6d,hilang bosan !♡︎,5,female,"Canberra, Australia",2025-09-10
fb84a8a5-24a4-4769-8fc6-6808467de0fe,Nice,5,male,"Rome, Italy",2023-04-13
16464af1-6999-450a-9ae7-1e0239c00330,So good,5,female,"Melbourne, Australia",2025-09-18
863ac4bd-00e7-4b14-9123-d9ee7906fa3f,Outstanding,5,male,"Chennai, India",2023-12-27
e881caf9-f50a-4990-ba6b-d022d686dac5,🥰🥰 I love tiktok,5,male,"Marrakesh, Morocco",2024-04-01
d34317fb-1f48-4c6f-b708-62763de73209,The best apps I ever been,5,male,"Dakar, Senegal",2024-01-18
240a4c0d-f617-43fb-84bd-2e5ff225a861,Love it,5,male,"Nairobi, Kenya",2024-04-27
b138280a-3b34-44d8-a02e-a112282f92c5,Done,5,female,"Brasília, Brazil",2025-03-25
e66a9a75-9220-4bec-8c16-761658dfd30f,RCC CCC rr rr CCC rr DC area DC rr RCC SS RT rr CCCby,5,female,"Queenstown, New Zealand",2025-12-27
21e983ee-816d-4788-8bec-e2f49ab03402,It's good,5,male,"Dakar, Senegal",2024-05-08
271ff825-4752-4423-8ba1-b83f83c6e997,Good,5,male,"Bali, Indonesia",2023-11-09
93c2cd0d-a481-4d95-9c8e-e7c6e1f40cea,nice...,5,male,"Kathmandu, Nepal",2024-01-11
60f4494a-d04e-4bfb-8317-bc4d28936460,It's super nice 👍,5,male,"Vancouver, Canada",2024-11-16
e7158ef2-b09e-485e-bdf4-826f54d3ca02,Ow my god why you don't allow kids on TikTok my nephew is mad ow my goodness duh 🙄,5,male,"Phoenix, United States",2025-02-27
7d08f615-0b26-4cc1-8668-6cfa895b2381,no viwe,5,male,"Mexico City, Mexico",2025-02-10
67f27ba0-22f8-4369-91c6-5840afecd06f,😁,5,male,"Washington DC, United States",2024-11-17
47471671-3560-44a8-bae5-fa2eb098618a,So cool,5,male,"Guadalajara, Mexico",2025-03-06
6ce6f6d6-957c-4325-9ff4-d7fe5dcfbc79,I really like this app because it's fun to use and I can show my creations to people.,5,male,"Toronto, Canada",2025-01-06
920ac5b2-d36a-4592-9b07-d8e8d9f76082,Good,5,female,"Melbourne, Australia",2025-08-20
375db931-cd6a-456b-91a8-a157b39b57b5,I want this apps,5,male,"San Francisco, United States",2025-01-14
589648fc-3030-455c-ab6b-3ecea4346751,Is so goodddd,5,female,"Melbourne, Australia",2025-12-13
45a292e9-acba-4198-b03f-1b0d363cebae,It was so fun and it so great i love it,5,male,"Monterrey, Mexico",2025-01-03
f703c344-5bf3-47ef-8665-3e7c7802398f,Like,5,female,"Bogotá, Colombia",2025-04-28
7e5d34af-b9c9-4196-b159-368a270f8e69,parinaselizacolene,5,male,"Milan, Italy",2023-05-21
4330f9b7-8faf-4970-8c65-f5d1522bb71a,Good,5,female,"Cali, Colombia",2025-06-09
dc505639-f4a2-44c4-b7d5-a18aeafcf245,Good,5,female,"Quito, Ecuador",2025-05-09
2e941261-389a-438c-a606-7f76aa58d626,Noice,5,male,"Alexandria, Egypt",2024-06-06
dcf217f9-7471-4845-ae17-b2e356a2921b,Im so happy because im gonna update my TikTok,5,male,"Seoul, South Korea",2023-08-31
467721a5-a676-47ec-b259-cf72b81eb0bf,Oh I love TikTok ♥️,5,male,"Berlin, Germany",2023-07-26
ac99d3c7-3197-4e56-bada-e7925de28a65,ok,5,male,"Dubai, United Arab Emirates",2024-01-08
29accb27-e8aa-4fb0-8702-6ef884b46e18,Good,5,male,"Fortaleza, Brazil",2025-03-21
9749e1a8-92f5-488d-83ff-6eb0f427deeb,Awesome,5,male,"Phoenix, United States",2024-08-04
0b665758-3131-430f-bd98-be0c0499d549,Ganda mo celda,5,male,"San Antonio, United States",2024-09-17
8b22d8fa-7414-41c6-b0da-8c9b7487c7dc,Good,5,female,"Hobart, Australia",2025-09-18
eb9f25dc-5b84-420b-9acd-fb522bf5e5eb,Good so far,5,female,"Brasília, Brazil",2025-05-31
3dab07ff-cce7-4942-a953-9b67d33f9324,Mice,5,male,"Washington DC, United States",2024-10-18
16fc439d-f4a4-473d-8618-ed63db90b204,👍,5,male,"Stockholm, Sweden",2023-04-02
17c66ae3-9c68-4979-9176-a9f04ed26498,That is very useful for social media . We can use for our business and other.,5,male,"Amsterdam, Netherlands",2023-05-27
319880fb-79a1-4c2e-ac8b-1dcf1242cc4d,Berkat apk ini ak bs melihat Jeong jaehyun aw,5,male,"Washington DC, United States",2024-11-16
61bf44f7-7c3f-4325-933b-76347469c6e9,𝙸 𝚕𝚒𝚔𝚎 𝚒𝚝 𝚝𝚑𝚒𝚜 𝚊𝚙𝚙 🥰(๑•̀ㅁ•́ฅ✧,5,male,"Bangkok, Thailand",2023-09-26
d0c316fa-d2c3-4397-b5a6-8cf79b5ffc6e,Bagus,5,male,"Vancouver, Canada",2024-11-02
42210ba8-66ba-4136-bee6-cdeea73101ea,Very good and intertaining,5,male,"Toronto, Canada",2024-10-27
6f36080e-bde3-4b79-83b9-2e6ec6276e44,This is bast app for eingay,5,male,"San Jose, United States",2025-02-27
93769c4b-d04f-4faa-a7d5-e6c23231ebe1,ြ၉၀၉၀၇,5,female,"Córdoba, Argentina",2025-07-07
9be084c7-28f5-419d-8d0a-6bbe05b70b21,👍,5,male,"Tripoli, Libya",2024-06-01
881ae9b2-75ce-4ac3-a257-b77fdd2dc026,Im so enjoying for this app,5,male,"Algiers, Algeria",2024-02-16
fe3934f2-a28c-41bc-80f9-f7e1f6536916,❤❤❤❤❤,5,female,"Gold Coast, Australia",2025-12-07
10965914-73b1-4757-827b-b6244bd83f65,Excellent,5,male,"Durban, South Africa",2024-05-20
ac8dacee-2373-473a-8880-52d7e271586a,Terbaik,5,male,"Alexandria, Egypt",2024-04-09
5e9a2405-6525-4395-8430-642034d831e4,utow,5,male,"New York, United States",2024-09-01
03134adb-0531-454b-8dcf-890cabbe4792,Best app ever,5,male,"Vancouver, Canada",2025-02-17
3d6a9ea3-675d-42a2-bf2b-ce77433e6932,Omg it's so beutiful app It's so fun,5,male,"Brussels, Belgium",2023-06-18
a5d211fc-3067-41db-ac31-77404d1d42bb,Enjoy lalo Ng aking bby girl,5,male,"Kampala, Uganda",2024-04-05
6286ae16-916f-42eb-8b94-89e55b13d232,I love thes becuse i dance i sing this aap is so so nace milion of peapol are love it u do u love it?,5,male,"Prague, Czech Republic",2023-07-02
0faa455b-6df2-4471-9bcc-a7075eafdda2,Good,5,female,"Asunción, Paraguay",2025-04-02
5d8162c5-a8eb-4c50-9b97-40ec90d2b307,I enjoy watching,5,female,"Auckland, New Zealand",2025-09-20
ea73abe1-04a8-4a41-91b4-f5d3cbf07a8d,The best,5,female,"Gold Coast, Australia",2025-10-19
827d4087-695e-4b0d-bb10-3b864eff589b,this app verry help full me to find some friend,5,male,"San Antonio, United States",2024-11-10
51f6f38e-cbb9-404d-9697-f92c17fdce90,👍 great,5,male,"Lusaka, Zambia",2024-05-02
f301bc84-6fa4-4a8a-8939-ed2d7eb4df4d,Good,5,female,"Fortaleza, Brazil",2025-07-26
7c9e6666-afad-4487-af9e-d114708d03bb,I love the effects 😍,5,male,"Kumasi, Ghana",2024-02-08
3e77a9aa-376a-4df8-a0d1-65b228f80fbf,💪🏻☺️,5,male,"Phuket, Thailand",2023-11-09
e89581a7-5f72-41ac-9cf0-ab8a5737f811,I rate ah 5 star because I like it,5,male,"Kathmandu, Nepal",2023-10-30
246030c5-e876-4245-9c18-ad4901c94d88,Kasi ito ang kaligayan ko hshshsh,5,male,"Brussels, Belgium",2023-05-31
232ff495-e87a-45eb-b30b-3f6bb9c41404,TikTok baka naman pa verified hehe char,5,male,"Stockholm, Sweden",2023-08-13
324f3bb5-8ac6-448c-9f2f-689d6d495048,SALAMAT TIKTOK. Kasi sobrang Dali mo lang gamitin. 🙏🇵🇭,5,female,"Canberra, Australia",2025-09-16
e20080ef-5915-449d-b0bf-ec9bbdfefe2f,I like this up kasi pag wala kang magagawa sa buhay mag titktok nalang tayu hehe,5,male,"Marrakesh, Morocco",2024-06-10
88cc2204-cdd9-4659-8819-7a819bf1ff41,Idk,5,male,"Edinburgh, United Kingdom",2023-04-29
b74a7d0e-801d-453f-94b3-4d6d1cdb2b57,I love how u made this I like watching here! ♡,5,male,"Harare, Zimbabwe",2024-04-23
5e3a2172-c810-4d30-a585-d62777e792f7,love this app 😍,5,male,"Lahore, Pakistan",2024-01-10
fca6ad0a-7e99-4fbb-9aa3-2f1044bdc932,You look so good 👍😊,5,male,"Madrid, Spain",2023-04-16
67ca69a2-6e09-43d6-83d8-2b5d596d6d18,Fun,5,male,"Vienna, Austria",2023-06-21
3bf5d012-71bb-4365-94fe-41df0418bcf6,Nice love it❤️❤️❤️,5,female,"Lima, Peru",2025-06-17
f8a7ae07-f1db-4426-b4b1-346043ace311,Ok thank you is good,5,male,"Kumasi, Ghana",2024-06-08
9fc9e824-0aff-45fc-8f3d-1eaa95424d5c,good,5,female,"Canberra, Australia",2025-09-13
38f9e690-23cf-4615-913d-bad25696bfd0,"I always had problem with the template..while processing after 83% it shows ""couldn't processing. try again later"" i thought some network issues but it's not..",5,male,"Edinburgh, United Kingdom",2023-08-13
781a78e7-696e-4df6-b5cd-034a8459952d,Its fun po like electric pan,5,male,"Pretoria, South Africa",2024-03-12
fb12bd60-de68-44d0-941a-2b48e1bb37c5,Done,5,female,"Adelaide, Australia",2025-11-01
e1b27c03-6aba-47d1-833f-f72fb7ef6a9f,Good but sometime lag but i really like it,5,male,"Austin, United States",2024-10-27
4a2a67e7-bafd-4759-953f-3526d60f72d3,Very Good,5,female,"Hobart, Australia",2025-09-24
5d120116-f21d-4307-a409-438a15c107c4,"Payment untuk coin kok tiba2 jadi 1 tap buy sih? Jgn begitu donk, balikinnya gmn?",5,female,"Suva, Fiji",2025-08-17
0154a361-8db7-4b4f-8467-472aa50e804a,Thet Hsu Hñîññ,5,male,"Jacksonville, United States",2024-10-26
59506b06-93fd-4b9a-bf2c-6c38d089d806,I love Tiktok ❤,5,male,"Cancun, Mexico",2025-02-22
2c4955db-19fe-425c-b1f4-8e85941ac793,Nice,5,female,"Gold Coast, Australia",2025-11-05
2b88e21a-2c01-484a-b6db-8fc237ad9d0b,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5,male,"Hong Kong, China",2023-11-29
3fe041bc-4a15-4624-8ed8-60eefc46b8b3,Awesome,5,female,"Brasília, Brazil",2025-07-01
3d47a070-2461-44f1-a55a-291da8a0bea8,เล่นสนุกมาก,5,female,"Hobart, Australia",2025-08-17
b1b6df12-e8ae-4d06-b1f2-83f05cfcb5ba,Masaya mag tiktok,5,male,"Rome, Italy",2023-05-28
686ab493-fe53-4ec0-8e3c-6625cab2f715,Amazing 🤩,5,male,"Algiers, Algeria",2024-02-27
310bdcab-f384-4bcd-8e88-319ad977cf35,Its good.this app makes me feel better whenever i'm alone.Thankyou for make this app.❤️,5,male,"Jacksonville, United States",2024-08-13
c394489a-b6a0-42ad-b367-304194192819,Good,5,female,"Brasília, Brazil",2025-04-26
107bc428-357c-41a6-950e-bf39a0e348dd,I like tik tok so much it makes me dance all the time,5,male,"Dar es Salaam, Tanzania",2024-05-31
e311cab5-e402-4c51-92f5-a03d9b0939cf,good,5,male,"Toronto, Canada",2024-08-01
e3924895-b585-4356-a67c-072adf9ae10f,Mahal Vajo sa Velough,5,male,"Barcelona, Spain",2023-04-09
18285d98-72ef-485a-91e8-bb7a36f4a127,It's. So good to use for fun,5,male,"Kuala Lumpur, Malaysia",2023-09-04
f63fcc13-5b4e-4103-8242-e120a0b9bd74,Nolike,5,male,"Accra, Ghana",2024-03-22
839c9f42-7a92-45b0-b3a6-68958f2c0fff,Good,5,male,"Houston, United States",2024-07-16
f0b7890c-c3ca-4f96-ac1f-4f8128b4d803,Happy,5,female,"Queenstown, New Zealand",2025-12-01
80b744ba-ee5f-4f84-be67-c76fa8feb476,good,5,male,"Nairobi, Kenya",2024-01-28
4c07fdf0-3f74-49dc-afb4-fe5b5f0e5cdf,Wala lang Wala lang Wala lang Wala lañg Joke The worst App Bc I have been experiensing nfjsndjejxbjsjshdnsbfnsmdhfns,5,female,"Valparaíso, Chile",2025-04-06
5c75fbb3-acb4-4b5a-aac2-af2facbb411d,Love the effects it's fun to have it,5,male,"Berlin, Germany",2023-04-09
c41ab621-a89a-463a-af4d-d2ae57c2dcaf,Beautiful world,5,male,"Denver, United States",2024-09-30
03a4933b-f3e8-4e14-a323-8e3f8d60cd6a,I love tiktok since 2016,5,female,"Cali, Colombia",2025-06-11
a39cfb67-accc-4875-bbe9-5f59439fe2bd,GOOD,5,male,"Addis Ababa, Ethiopia",2024-02-26
ca2c64fe-f955-4f11-8944-1f644339f572,injoy,5,male,"Delhi, India",2023-11-12
54d287a7-6504-47b6-ab52-c2f552c4fee8,Stoppp make it available to post on albums again,5,male,"Singapore, Singapore",2023-11-08
ce08d965-fa92-43e8-8793-ba5b7fac9768,Good,5,male,"Mexico City, Mexico",2024-08-08
29edc051-e0c3-4802-9d60-b2fa320a6c70,Nice,5,male,"New York, United States",2024-11-21
43840a91-d7ff-4ce2-9df8-1f5b427d9040,Cool,5,female,"Perth, Australia",2025-10-19
45bbf864-d257-44d2-b368-c9ac874e449f,Excellence,5,male,"Durban, South Africa",2024-02-01
f0bae339-b1ea-4bbf-a592-c7211bbcbc6f,Cool,5,male,"San Diego, United States",2024-12-15
52e97a1b-87cb-48cd-95eb-0fddd321cee1,Happy to watch,5,male,"Marseille, France",2023-08-17
ae3009ba-796d-456f-a330-937ccc01bd0a,Buetifull,5,male,"Nairobi, Kenya",2024-04-07
453153da-7aaf-4191-8691-83fb41203cff,Is soo amazing,5,male,"Jerusalem, Israel",2023-10-01
fef7ba74-b7b4-4664-85a3-1617f4833126,TikTok sana all,5,female,"Córdoba, Argentina",2025-05-10
77033544-be49-467c-865f-f32b637660a3,ၶိုၵ်ႉၶႅမ်ႉ,5,male,"Algiers, Algeria",2024-04-18
8008d4ab-1b4c-48a4-9da5-b88383a17b62,Reallly me good,5,male,"New York, United States",2025-02-10
ac697fd8-8b74-46cb-af9b-c0ea4e0203b2,Perfect apps,5,male,"New York, United States",2024-10-13
23245a6b-43e0-4989-aa62-040bc0278d92,😍😘🤩,5,male,"Tripoli, Libya",2024-05-19
36494891-f568-4dac-ae15-7d702abadbf0,theakyou,5,male,"Quebec City, Canada",2025-03-05
72ff58d6-9cfd-44d2-bbb1-dd870cb67621,I like thank you,5,male,"Hong Kong, China",2023-11-02
781c02ba-2056-4b9d-97d8-80bd4f567a26,great,5,female,"Lima, Peru",2025-07-28
75ab5cb9-d8d3-4177-9d0d-d0b01c1492b8,Please my account unfreeze,5,female,"Lima, Peru",2025-05-21
12e2c217-a26d-48e0-946c-894535aed809,love,5,male,"Addis Ababa, Ethiopia",2024-03-16
0c730fd3-994b-410b-9afc-97dd1887f950,Tiktokerist ang person,5,male,"San Antonio, United States",2024-09-07
4e2fb5f2-0bf8-4f16-8d8b-f62291d247ab,Nice,5,female,"Guayaquil, Ecuador",2025-06-05
494f0970-8d91-405b-b2a9-b0e84a8e9e95,Ok bye hmmm.,5,female,"Brasília, Brazil",2025-06-23
b407858f-8fad-4695-8f9a-903f906f6ae8,Good,5,female,"Auckland, New Zealand",2025-08-09
ecca28fa-ec1c-4f4b-8b26-268d31ce0218,👍,5,female,"Rio de Janeiro, Brazil",2025-07-28
458e57cb-2209-4bc7-8899-e23867095361,"My name is melchor cayol I'm 19 years old ,and Im first year college student ,my courses is bs criminology,",5,female,"Montevideo, Uruguay",2025-06-30
cd4f6a59-57d9-4b8b-93fe-632423311e52,Just like it...,5,male,"Dallas, United States",2025-02-14
dd3d3543-550b-4474-94eb-e30a0fcc2b51,I want live please 🙏,5,male,"Karachi, Pakistan",2023-10-11
ddc1e768-75ce-4a31-8d6c-21bfa8ace2eb,Entertaining,5,female,"Hobart, Australia",2025-12-27
37c3ab90-9553-43b3-bf80-0641281f255e,enjoy it,5,male,"Frankfurt, Germany",2023-07-09
7b7214e7-a83b-4e3b-ac10-02936b77e65c,Good,5,male,"Karachi, Pakistan",2023-11-10
0f20a5dd-2910-4b42-82f0-745f3521c42d,Good for editing videos ang other 😅,5,male,"Alexandria, Egypt",2024-03-05
2dbea8a7-5a80-497a-a784-728a66b6354e,I'm happy tiktok is my life,5,male,"Oslo, Norway",2023-03-30
5a02c847-2827-4368-8f99-b371f2a54dc7,HELP tikoktn please,5,male,"Dubai, United Arab Emirates",2023-12-14
08e98835-1eaf-40e0-8565-18a49559d7df,it's sow coll im happy to tiktok😚😚😚😚,5,female,"Gold Coast, Australia",2025-10-28
740ff620-03e5-4fb3-a816-1d0727f6e510,Ok,5,male,"Seoul, South Korea",2024-01-03
4c880be3-5372-4a13-820a-fbb81228ef6e,Very greatful,5,male,"Vancouver, Canada",2025-01-26
a7d62c7e-df6f-4850-8046-55260c873ab8,Xt,5,female,"Melbourne, Australia",2025-08-17
66f3d666-9e98-4f03-b813-70db7fabb64f,Kient,5,male,"Athens, Greece",2023-07-03
4c62cc24-d73d-41fc-857d-21164b68796f,Successful Tik Tok app❤❤❤,5,male,"Seattle, United States",2025-02-09
e0bb004d-8f04-4e15-bc82-897437840733,I love it,5,female,"Bogotá, Colombia",2025-03-25
5fb8d343-1bbf-43bb-b158-2a3ddb276d93,This app is very cool too but it's only show tik toks videos in it only but the video of the tik tok is very amazing and scary! I love this app so much I hope I can spend a lot of time to watch it when I have free time! Hope this is useful information! This is only my opinion pls don't judge it! I know it's only this but it's okay if you don't like this information I would appreciate it if you like it! So that's it. But I have one more to say do you have tik tok acc? If you do can that's good!!!,5,female,"Nadi, Fiji",2025-10-09
b280b8f1-409f-47f9-bc14-cbf142c8fda6,Naaganda Neto ng gamitin,5,male,"Frankfurt, Germany",2023-07-06
d1934723-1c88-4990-8d8c-d739e091675c,TikTok please give me back my acc on tiktok you banned I really need it😭,5,male,"Ottawa, Canada",2025-01-16
a8bfb7c0-8eaa-4ca1-8088-a7a18395c0b8,It's great app,5,male,"Ottawa, Canada",2024-11-05
61cd12b7-6a73-4423-a55c-264c483f3705,Nice g,5,male,"San Francisco, United States",2025-02-21
187e0073-b819-4805-b829-964c64be6089,Meh follow alias bukuwasaedu,5,male,"Cancun, Mexico",2024-10-12
a9d2f7b8-a7a8-48f3-bf77-69423e1f1f74,the best and enjoy social media..,5,female,"Brisbane, Australia",2025-10-31
41abf1fa-a1c4-462b-97b7-8b88d1c4b7a3,good,5,female,"Suva, Fiji",2025-08-28
f2b9f29c-c118-4b87-8b8e-23e31e5c61d7,Happy😂,5,male,"Tripoli, Libya",2024-04-16
0be5b7db-d698-4d56-84e4-9bac5b0b5655,good,5,male,"Marrakesh, Morocco",2024-05-01
4e8fc74b-b9de-47bd-99b9-08fbdda993da,𝚃𝚑𝚒𝚜 𝚊𝚙𝚙 𝚖𝚊𝚍𝚎 𝚖𝚢 𝚍𝚊𝚢,5,male,"Beijing, China",2023-10-23
b156eaab-ae49-4aaf-a1b1-b63c58b9676f,[09/06/22] Thanks [08/31/22] balik niyo account ni Jeilalou,5,female,"Gold Coast, Australia",2025-09-21
74ff98a9-82a1-4e52-8834-d25a5679ab8a,Good,5,male,"Bali, Indonesia",2024-01-14
0136805e-a020-4a0b-b234-b29d945efec9,Nice,5,female,"Gold Coast, Australia",2025-12-13
855a0dd2-7389-4c4f-956a-f6dcbeda0592,Its good time pass,5,male,"Lisbon, Portugal",2023-04-01
a807e52f-9796-4697-bd5c-3dd166f6e63e,Good for time pass and information,5,female,"Adelaide, Australia",2025-12-22
73d1330e-c8b9-425e-94ef-e6876c98c056,This app makes my day complete,5,male,"Accra, Ghana",2024-01-21
7042771a-2d3c-44b7-893f-d1de27d08ebd,Nice,5,male,"Osaka, Japan",2023-11-11
562a7aee-d07f-47ec-90fb-81b97c7de504,"Good for fun, good for news good for bisnis",5,male,"Barcelona, Spain",2023-05-28
83fb19bd-d616-4332-b76d-b0c5bcbcc316,I happy,5,female,"Valparaíso, Chile",2025-05-30
60d7e577-dd28-4c84-afa9-7fbcb40ee9a5,Gorgoues,5,male,"Durban, South Africa",2024-06-07
f93fdf86-b195-4827-8902-c155145df480,Tiktok team plz help me not showing pin bar my tiktok app plz recover,5,male,"Tijuana, Mexico",2024-11-02
302de21b-0ec7-4010-ab71-096fe0528eb0,Is very interesting,5,male,"Pretoria, South Africa",2024-05-08
9fe2e5e1-db1a-4824-8e14-f662bbfd7cbb,🎶TikTokRate❤💚💙🧡💜,5,female,"Brisbane, Australia",2025-08-22
42abc007-9b35-4658-9988-ff32e0622971,❤️❤️❤️❤️,5,male,"Toronto, Canada",2024-12-14
62e0ee78-7b46-4af5-8772-6089d4e4f35f,Cool,5,female,"Caracas, Venezuela",2025-07-01
225deede-ead5-4cf5-96a3-c47e65a2b9e1,Thank you TikTok,5,male,"Rabat, Morocco",2024-02-29
13b7b207-64c8-4ed7-9482-78945e1c30d5,Keep on improving,5,female,"Caracas, Venezuela",2025-05-29
3a40e400-2215-4cce-99ec-c49bead41c4d,I like it,5,male,"Barcelona, Spain",2023-07-20
5d960039-4566-4864-976a-d18c423fe0a9,good,5,female,"Canberra, Australia",2025-11-14
b4ad0098-1838-47c4-86ca-81c68cd693eb,nice app,5,male,"Budapest, Hungary",2023-06-01
be0f721e-503f-4528-9e96-b9d05677f4ee,Nice app i like,5,male,"Chicago, United States",2024-11-10
63b17098-37c4-4050-a415-df277e646642,I love this <3,5,male,"Singapore, Singapore",2023-12-01
d7e26f78-a925-4b83-9dcb-2d83ee978791,Yeah good,5,male,"Cape Town, South Africa",2024-01-19
65c62f25-1086-4b00-83a8-c25d87242b79,because so very nice watching tiktok and make chill,5,male,"San Diego, United States",2024-08-23
de099283-d0e2-4594-be49-65ffb18e7d46,Good,5,male,"Lisbon, Portugal",2023-05-02
6b5d8850-cf71-4932-8713-083a41eb49d7,Good,5,male,"Durban, South Africa",2024-03-08
b968263c-13d7-45b5-9f0a-3ecec58d7040,very enjoy to use dis,5,male,"Hanoi, Vietnam",2023-12-09
6d7b8260-93f8-46eb-97ef-2399fbee2f74,5star,5,female,"Rio de Janeiro, Brazil",2025-05-29
fcd55aef-5a32-4262-a6d6-d8889add201a,Enjoy,5,female,"Quito, Ecuador",2025-07-06
90c0618b-db93-43e2-a29b-336e89a44b1b,L like it so match ☺️,5,male,"Monterrey, Mexico",2024-09-27
3fc126d7-9679-4ef3-8c3b-ff1133791847,SA na Makita to Ng crush ko😯😯😯,5,male,"Phoenix, United States",2025-01-14
481af5ea-f5d6-4c34-8ed3-f4319bb62f3a,I love this app,5,male,"Addis Ababa, Ethiopia",2024-05-29
8ddb594b-776d-41c8-8327-0a3c04ab9b16,follow me jk hahaha,5,male,"Dubai, United Arab Emirates",2023-08-27
5397b4a6-12ca-4201-91bc-55f2589004f6,Apps,5,female,"Rio de Janeiro, Brazil",2025-07-24
32551ee7-8a45-4e7b-919a-e5dfffe2f382,i love it,5,male,"Cape Town, South Africa",2024-04-21
80498b4b-aa6e-43d1-ad3a-20beb1a09d59,It's so amazing 😍😍,5,male,"Windhoek, Namibia",2024-05-17
238b46b7-9567-4139-8fc4-6e802b5e5de5,Good,5,female,"Sydney, Australia",2025-12-05
ee742a35-42a0-4452-9bbe-a5c200aa37e2,Goodd,5,female,"Port Moresby, Papua New Guinea",2025-12-14
